applicant_gender,total_income,income_type,education_type,family_status,job_title,applicant_age,years_of_working,total_bad_debt,total_good_debt,status
Female,315000,Unknown,Secondary / Secondary Special,Married,Unknown,54,12,0,34,1
Male,225000,Working,Secondary / Secondary Special,Unknown,Unknown,28,7,0,18,1
Male,90000,Working,Secondary / Secondary Special,Unknown,Drivers,39,7,0,18,1
Female,112500,Commercial Associate,Secondary / Secondary Special,Unknown,Cleaning Staff,40,1,0,2,1
Female,112500,Working,Secondary / Secondary Special,Single / Not Married,Unknown,26,7,2,5,1
Female,135000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,40,7,0,7,1
Unknown,117000,Working,Unknown,Unknown,Unknown,41,7,0,17,1
Unknown,135000,Working,Secondary / Secondary Special,Widow,Core Staff,40,2,16,33,1
Unknown,202500,Unknown,Secondary / Secondary Special,Unknown,Drivers,40,3,0,18,1
Unknown,225000,Unknown,Secondary / Secondary Special,Married,Laborers,40,7,0,18,1
Male,337500,Unknown,Unknown,Unknown,Unknown,40,7,0,17,1
Unknown,202500,Unknown,Unknown,Unknown,Managers,33,7,0,31,1
Unknown,130500,Working,Unknown,Unknown,Laborers,32,8,0,18,1
Unknown,157500,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,7,0,8,1
Male,225000,Unknown,Unknown,Married,Managers,30,1,0,17,1
Unknown,112500,Unknown,Unknown,Unknown,Sales Staff,36,7,0,2,1
Male,225000,Unknown,Secondary / Secondary Special,Married,Unknown,52,7,0,9,1
Male,225000,Working,Secondary / Secondary Special,Married,Managers,39,8,0,5,1
Female,270000,Commercial Associate,Unknown,Unknown,Private Service Staff,39,9,0,18,1
Male,270000,Unknown,Unknown,Civil Marriage,Drivers,40,1,0,18,1
Male,180000,Commercial Associate,Unknown,Unknown,Unknown,41,7,0,26,1
Female,283500,Commercial Associate,Secondary / Secondary Special,Unknown,Private Service Staff,40,7,0,32,1
Male,270000,Commercial Associate,Secondary / Secondary Special,Married,Laborers,44,7,0,18,1
Female,76500,Commercial Associate,Secondary / Secondary Special,Married,Unknown,40,7,0,18,1
Unknown,162000,Unknown,Secondary / Secondary Special,Married,Unknown,34,5,0,46,1
Male,247500,Working,Unknown,Unknown,Unknown,26,1,0,17,1
Unknown,45000,Working,Secondary / Secondary Special,Unknown,Sales Staff,40,7,0,18,1
Unknown,765000,Unknown,Higher Education,Married,Unknown,40,4,0,18,1
Unknown,315000,Working,Higher Education,Married,Unknown,30,7,0,37,1
Female,144000,Commercial Associate,Secondary / Secondary Special,Married,Laborers,40,7,0,18,1
Unknown,315000,Working,Unknown,Married,Unknown,37,4,0,14,1
Female,292500,Working,Higher Education,Unknown,Unknown,40,14,0,18,1
Unknown,193500,Working,Higher Education,Unknown,Unknown,40,7,0,32,1
Unknown,121500,Working,Unknown,Unknown,Unknown,42,9,0,18,1
Male,135000,Unknown,Secondary / Secondary Special,Unknown,Unknown,28,7,0,27,1
Female,157500,Unknown,Secondary / Secondary Special,Married,Core Staff,40,9,6,28,1
Unknown,144000,Commercial Associate,Secondary / Secondary Special,Unknown,Drivers,40,7,0,20,1
Male,279000,Working,Secondary / Secondary Special,Separated,Unknown,51,7,0,18,1
Female,270000,Unknown,Secondary / Secondary Special,Single / Not Married,Unknown,55,11,0,12,1
Female,225000,Working,Secondary / Secondary Special,Unknown,Unknown,40,6,0,8,1
Female,135000,Unknown,Unknown,Unknown,Private Service Staff,40,5,0,6,1
Female,148500,Unknown,Unknown,Unknown,Laborers,40,7,0,18,1
Unknown,157500,Unknown,Unknown,Widow,Drivers,63,6,0,9,1
Female,135000,Working,Secondary / Secondary Special,Civil Marriage,Sales Staff,28,7,0,18,1
Female,135000,Commercial Associate,Unknown,Married,Core Staff,25,7,0,18,1
Unknown,364500,Working,Unknown,Married,Laborers,23,7,0,16,1
Unknown,103500,Unknown,Unknown,Married,Laborers,38,13,0,8,1
Female,180000,Working,Unknown,Married,Laborers,48,7,3,18,1
Female,202500,Unknown,Unknown,Married,Accountants,36,3,0,4,1
Female,630000,Working,Unknown,Unknown,Sales Staff,52,18,0,9,1
Male,202500,Working,Incomplete Higher,Civil Marriage,Core Staff,24,1,0,18,1
Female,315000,State Servant,Unknown,Married,Managers,39,1,2,18,1
Unknown,207000,Unknown,Unknown,Unknown,Hr Staff,41,7,0,18,1
Male,157500,Working,Unknown,Unknown,Unknown,40,5,0,18,1
Female,270000,Unknown,Unknown,Civil Marriage,Unknown,34,7,6,18,1
Female,180000,Unknown,Secondary / Secondary Special,Married,Medicine Staff,40,3,0,26,1
Female,112500,Working,Higher Education,Married,Unknown,40,5,0,18,1
Unknown,202500,Unknown,Unknown,Married,Unknown,40,7,0,19,1
Unknown,202500,Working,Secondary / Secondary Special,Separated,Laborers,49,13,0,18,1
Unknown,120150,Commercial Associate,Unknown,Unknown,Security Staff,40,3,0,18,1
Unknown,270000,Working,Lower Secondary,Married,High Skill Tech Staff,40,7,0,18,1
Unknown,292500,Unknown,Secondary / Secondary Special,Married,Unknown,49,7,0,10,1
Female,135000,Unknown,Higher Education,Single / Not Married,Accountants,28,5,0,18,1
Male,135000,Unknown,Lower Secondary,Married,Laborers,37,2,0,18,1
Unknown,247500,Working,Unknown,Married,Drivers,40,7,0,6,1
Female,135000,Commercial Associate,Higher Education,Married,Unknown,40,3,0,18,1
Female,112500,Unknown,Secondary / Secondary Special,Married,Sales Staff,43,7,0,10,1
Unknown,225000,Unknown,Secondary / Secondary Special,Married,Unknown,40,3,0,48,1
Female,157500,Working,Secondary / Secondary Special,Unknown,Managers,44,7,0,17,1
Female,247500,Unknown,Unknown,Married,Managers,58,11,0,23,1
Male,225000,Commercial Associate,Unknown,Unknown,Unknown,42,12,0,8,1
Unknown,202500,Working,Higher Education,Single / Not Married,Drivers,49,7,9,18,1
Female,180000,Unknown,Unknown,Civil Marriage,Unknown,40,21,0,18,1
Female,112500,Working,Unknown,Unknown,Cleaning Staff,40,4,0,18,1
Male,301500,Unknown,Unknown,Married,Laborers,25,7,0,18,1
Female,108000,Working,Unknown,Unknown,Unknown,48,7,0,18,1
Male,315000,Unknown,Secondary / Secondary Special,Unknown,Laborers,36,12,0,18,1
Unknown,135000,Working,Unknown,Unknown,Core Staff,27,2,0,18,1
Female,135000,Working,Secondary / Secondary Special,Married,Waiters/Barmen Staff,37,7,0,6,1
Female,148500,Working,Secondary / Secondary Special,Unknown,Unknown,29,7,0,23,1
Male,405000,Working,Unknown,Married,Unknown,50,7,0,18,1
Male,180000,Unknown,Secondary / Secondary Special,Unknown,Drivers,40,6,0,15,1
Male,135000,Working,Higher Education,Married,Managers,47,1,0,14,1
Unknown,166500,Unknown,Unknown,Unknown,Laborers,40,7,0,6,1
Female,360000,Unknown,Secondary / Secondary Special,Married,Sales Staff,40,1,4,18,1
Unknown,292500,Working,Unknown,Married,Unknown,58,14,0,22,1
Female,180000,Working,Higher Education,Unknown,Unknown,36,13,0,18,1
Female,103500,Working,Secondary / Secondary Special,Unknown,Medicine Staff,40,7,0,18,1
Unknown,180000,Working,Secondary / Secondary Special,Unknown,Laborers,57,7,0,18,1
Female,202500,Unknown,Secondary / Secondary Special,Unknown,Laborers,52,7,0,18,1
Female,180000,Working,Unknown,Unknown,Cooking Staff,53,4,0,18,1
Unknown,135000,Unknown,Higher Education,Unknown,Managers,38,12,0,23,1
Unknown,216000,Unknown,Secondary / Secondary Special,Married,Unknown,40,7,0,18,1
Female,166500,Working,Incomplete Higher,Married,Unknown,40,7,0,18,1
Unknown,225000,Commercial Associate,Higher Education,Unknown,Unknown,40,7,0,18,1
Female,315000,Working,Unknown,Married,Accountants,38,7,0,18,1
Unknown,135000,Unknown,Secondary / Secondary Special,Civil Marriage,Sales Staff,40,2,0,18,1
Female,112500,Working,Secondary / Secondary Special,Married,Unknown,38,7,0,18,1
Female,157500,Unknown,Higher Education,Married,Core Staff,38,8,0,26,1
Female,67500,Unknown,Secondary / Secondary Special,Unknown,Medicine Staff,29,8,1,22,1
Unknown,166500,Working,Unknown,Unknown,Medicine Staff,40,11,0,18,1
Male,112500,Unknown,Unknown,Married,Unknown,28,7,0,5,1
Female,450000,Unknown,Unknown,Separated,Core Staff,53,7,0,58,1
Male,180000,Working,Unknown,Unknown,Security Staff,55,7,0,24,1
Female,225000,State Servant,Higher Education,Separated,Managers,51,7,0,16,1
Male,225000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,48,1,0,6,1
Male,270000,Working,Unknown,Married,Accountants,40,7,0,18,1
Unknown,126000,Working,Unknown,Unknown,Security Staff,40,7,0,18,1
Female,157500,Unknown,Unknown,Civil Marriage,Unknown,40,4,0,18,1
Male,135000,Working,Unknown,Married,Unknown,40,7,0,10,1
Male,112500,Working,Secondary / Secondary Special,Unknown,Laborers,40,1,0,18,1
Female,67500,Unknown,Unknown,Unknown,Core Staff,54,7,0,18,1
Male,176400,Commercial Associate,Higher Education,Married,Sales Staff,27,1,0,4,1
Female,63000,Working,Unknown,Unknown,Unknown,55,5,0,12,1
Male,270000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,11,0,43,1
Female,157500,Working,Unknown,Unknown,Unknown,40,2,0,18,1
Male,346500,Commercial Associate,Unknown,Married,Laborers,40,7,0,18,1
Female,387000,Working,Unknown,Married,Unknown,37,8,0,32,1
Male,247500,Unknown,Higher Education,Single / Not Married,Laborers,40,7,0,33,1
Female,135000,Unknown,Secondary / Secondary Special,Unknown,Sales Staff,43,7,0,18,1
Unknown,225000,Commercial Associate,Unknown,Married,Managers,40,5,0,18,1
Female,216000,Unknown,Higher Education,Single / Not Married,Unknown,29,7,0,18,1
Male,135000,Working,Secondary / Secondary Special,Married,Laborers,40,7,0,10,1
Unknown,72000,Working,Secondary / Secondary Special,Married,Unknown,40,7,0,18,1
Unknown,126000,Working,Unknown,Unknown,Laborers,40,7,0,29,1
Unknown,112500,Unknown,Secondary / Secondary Special,Unknown,Laborers,40,5,0,18,1
Male,157500,Working,Secondary / Secondary Special,Unknown,Unknown,40,3,0,18,1
Female,360000,Unknown,Secondary / Secondary Special,Single / Not Married,Unknown,51,7,0,43,1
Female,157500,Unknown,Unknown,Unknown,Core Staff,40,7,0,30,1
Unknown,157500,Working,Secondary / Secondary Special,Unknown,Cooking Staff,40,7,2,5,1
Female,225000,Commercial Associate,Higher Education,Separated,Laborers,43,1,0,18,1
Unknown,360000,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,6,0,18,1
Unknown,270000,Working,Secondary / Secondary Special,Single / Not Married,Unknown,40,7,0,18,1
Female,360000,Unknown,Unknown,Unknown,Managers,46,7,0,15,1
Unknown,135000,Unknown,Unknown,Unknown,Sales Staff,40,7,0,9,1
Female,387000,Unknown,Secondary / Secondary Special,Married,Sales Staff,40,14,0,55,1
Female,126000,Unknown,Higher Education,Married,Core Staff,28,2,0,35,1
Female,157500,Unknown,Secondary / Secondary Special,Unknown,Unknown,33,7,0,14,1
Unknown,225000,Working,Unknown,Unknown,Laborers,36,7,0,18,1
Male,450000,Working,Secondary / Secondary Special,Married,Unknown,41,7,1,18,1
Female,112500,Commercial Associate,Unknown,Unknown,Unknown,53,12,0,18,1
Female,189000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,49,2,0,18,1
Female,391500,Unknown,Unknown,Married,Core Staff,40,20,1,48,1
Female,202500,Unknown,Unknown,Married,Unknown,59,3,0,18,1
Unknown,135000,Working,Unknown,Unknown,Laborers,47,7,0,33,1
Female,180000,Working,Secondary / Secondary Special,Unknown,Unknown,40,7,0,9,1
Unknown,202500,Working,Higher Education,Unknown,Managers,40,6,0,18,1
Female,180000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,39,7,0,18,1
Female,157500,Commercial Associate,Unknown,Civil Marriage,Unknown,41,7,0,15,1
Female,351000,Unknown,Secondary / Secondary Special,Single / Not Married,Medicine Staff,48,12,2,18,1
Female,180000,Unknown,Secondary / Secondary Special,Married,Medicine Staff,40,3,0,26,1
Unknown,315000,State Servant,Unknown,Married,Unknown,37,4,0,5,1
Unknown,270000,Unknown,Unknown,Married,Laborers,31,7,0,18,1
Female,225000,Commercial Associate,Unknown,Widow,Laborers,60,33,0,59,1
Unknown,157500,Working,Secondary / Secondary Special,Unknown,Unknown,36,9,0,18,1
Female,135000,Commercial Associate,Higher Education,Unknown,Managers,40,4,0,18,1
Unknown,225000,Working,Unknown,Unknown,Laborers,40,15,0,17,1
Unknown,90000,Commercial Associate,Unknown,Unknown,Unknown,40,8,0,52,1
Unknown,270000,Commercial Associate,Unknown,Single / Not Married,Sales Staff,40,7,0,18,1
Unknown,211500,Working,Secondary / Secondary Special,Unknown,Core Staff,48,4,0,51,1
Male,225000,Unknown,Unknown,Married,Sales Staff,40,3,0,11,1
Female,315000,State Servant,Unknown,Married,Managers,39,1,2,18,1
Unknown,360000,Working,Unknown,Married,Cooking Staff,40,7,0,49,1
Male,81000,Working,Unknown,Married,Unknown,44,7,0,15,1
Unknown,247500,Working,Unknown,Married,Unknown,40,7,0,18,1
Unknown,171000,Unknown,Secondary / Secondary Special,Married,High Skill Tech Staff,59,7,0,48,1
Unknown,135000,Working,Secondary / Secondary Special,Married,Unknown,40,1,0,18,1
Unknown,45000,Unknown,Secondary / Secondary Special,Unknown,Cleaning Staff,43,3,2,6,1
Female,135000,Working,Higher Education,Unknown,High Skill Tech Staff,40,4,0,13,1
Unknown,157500,State Servant,Secondary / Secondary Special,Unknown,Medicine Staff,33,14,0,29,1
Unknown,144000,Working,Higher Education,Married,Unknown,36,9,0,18,1
Female,180000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,34,4,0,18,1
Female,337500,Unknown,Secondary / Secondary Special,Unknown,Core Staff,40,10,0,18,1
Male,180000,State Servant,Secondary / Secondary Special,Married,Core Staff,40,13,0,11,1
Unknown,180000,Unknown,Higher Education,Unknown,Unknown,28,7,0,5,1
Male,112500,Working,Unknown,Unknown,Unknown,40,7,0,18,1
Male,135000,Unknown,Unknown,Unknown,Unknown,40,10,0,14,1
Male,270000,Commercial Associate,Secondary / Secondary Special,Unknown,Drivers,40,7,0,18,1
Female,180000,Unknown,Unknown,Unknown,Unknown,55,11,0,30,1
Unknown,157500,Working,Unknown,Unknown,Unknown,40,7,0,9,1
Female,112500,Unknown,Secondary / Secondary Special,Married,Unknown,25,2,0,18,1
Male,135000,Unknown,Unknown,Unknown,Unknown,38,7,0,18,1
Unknown,243000,State Servant,Unknown,Married,Core Staff,28,10,2,18,1
Male,216000,Unknown,Higher Education,Unknown,Unknown,30,4,0,14,1
Unknown,157500,Working,Secondary / Secondary Special,Civil Marriage,Unknown,57,7,0,28,1
Male,108000,Working,Unknown,Married,Laborers,40,21,0,25,1
Male,157500,Unknown,Unknown,Unknown,Drivers,40,7,0,18,1
Unknown,135000,Working,Incomplete Higher,Married,Core Staff,45,7,0,23,1
Female,171000,Working,Unknown,Married,Sales Staff,42,6,0,32,1
Female,157500,Unknown,Unknown,Unknown,Core Staff,29,7,0,18,1
Unknown,148500,Working,Secondary / Secondary Special,Married,Unknown,42,3,0,18,1
Female,247500,Unknown,Unknown,Married,Laborers,31,7,0,51,1
Unknown,135000,Commercial Associate,Unknown,Unknown,Unknown,33,7,0,35,1
Male,315000,Working,Secondary / Secondary Special,Separated,Unknown,45,3,0,18,1
Male,315000,Unknown,Unknown,Married,Drivers,51,7,0,37,1
Unknown,225000,Commercial Associate,Higher Education,Single / Not Married,Core Staff,40,26,0,30,1
Female,180000,Unknown,Secondary / Secondary Special,Unknown,Unknown,51,7,0,16,1
Unknown,292500,State Servant,Unknown,Civil Marriage,Unknown,40,7,0,15,1
Female,112500,Working,Higher Education,Unknown,Unknown,40,7,0,43,1
Female,247500,Unknown,Secondary / Secondary Special,Civil Marriage,Unknown,49,1,0,1,1
Female,112500,Unknown,Unknown,Married,Laborers,35,7,0,18,1
Male,135000,Working,Unknown,Unknown,Unknown,29,3,0,10,1
Unknown,135000,Unknown,Secondary / Secondary Special,Unknown,Laborers,30,2,0,18,1
Female,405000,Unknown,Higher Education,Married,Laborers,42,2,0,23,1
Male,315000,Unknown,Incomplete Higher,Unknown,Managers,30,7,0,28,1
Female,387000,Commercial Associate,Unknown,Unknown,Unknown,55,7,0,32,1
Unknown,157500,Unknown,Unknown,Unknown,Laborers,40,12,0,33,1
Male,270000,Working,Secondary / Secondary Special,Married,Core Staff,25,7,1,18,1
Male,225000,Unknown,Unknown,Unknown,Unknown,40,8,0,26,1
Female,126000,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,4,0,18,1
Female,130500,Working,Unknown,Married,Core Staff,40,16,0,18,1
Female,180000,Commercial Associate,Unknown,Single / Not Married,Core Staff,40,20,0,13,1
Male,222750,Working,Higher Education,Unknown,Unknown,40,4,0,25,1
Unknown,382500,Working,Higher Education,Married,It Staff,40,7,0,18,1
Unknown,135000,Commercial Associate,Secondary / Secondary Special,Married,Cleaning Staff,62,7,0,31,1
Female,58500,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,17,0,16,1
Unknown,171000,Commercial Associate,Unknown,Married,Security Staff,58,7,0,40,1
Female,112500,Unknown,Secondary / Secondary Special,Unknown,Sales Staff,44,3,0,13,1
Unknown,202500,Unknown,Unknown,Civil Marriage,Unknown,30,3,0,18,1
Female,180000,Commercial Associate,Higher Education,Unknown,Managers,40,5,0,30,1
Female,180000,Unknown,Higher Education,Unknown,Unknown,40,9,0,39,1
Male,157500,Unknown,Higher Education,Married,Laborers,40,12,0,46,1
Female,94500,Commercial Associate,Incomplete Higher,Married,Sales Staff,38,10,0,38,1
Male,391500,Working,Unknown,Separated,Security Staff,40,5,0,27,1
Female,144000,Working,Secondary / Secondary Special,Married,Medicine Staff,52,7,0,46,1
Unknown,180000,Commercial Associate,Unknown,Unknown,Managers,52,7,0,3,1
Female,157500,Working,Incomplete Higher,Unknown,Unknown,34,7,1,11,1
Male,202500,Unknown,Unknown,Married,Laborers,32,3,0,7,1
Unknown,202500,Working,Unknown,Married,High Skill Tech Staff,53,1,0,18,1
Male,157500,Commercial Associate,Higher Education,Unknown,Accountants,49,7,0,18,1
Male,202500,Working,Secondary / Secondary Special,Civil Marriage,Drivers,40,3,0,22,1
Female,180000,Unknown,Unknown,Married,Unknown,40,7,0,18,1
Unknown,85500,State Servant,Secondary / Secondary Special,Unknown,Unknown,40,7,0,18,1
Female,247500,Commercial Associate,Higher Education,Single / Not Married,Core Staff,33,6,3,10,1
Unknown,135000,Unknown,Secondary / Secondary Special,Married,Sales Staff,38,7,0,18,1
Female,292500,Unknown,Incomplete Higher,Married,Unknown,35,12,0,18,1
Male,315000,Working,Secondary / Secondary Special,Unknown,Managers,39,7,0,18,1
Unknown,126000,Working,Secondary / Secondary Special,Unknown,Unknown,32,4,0,12,1
Unknown,135000,Commercial Associate,Higher Education,Unknown,Unknown,43,8,0,18,1
Male,99000,Unknown,Unknown,Civil Marriage,Laborers,40,7,0,18,1
Unknown,225000,Unknown,Higher Education,Unknown,Core Staff,48,9,0,18,1
Male,225000,Working,Secondary / Secondary Special,Married,Unknown,56,7,2,2,0
Unknown,135000,Unknown,Unknown,Married,Drivers,46,7,0,9,1
Female,67500,Working,Secondary / Secondary Special,Unknown,Sales Staff,40,1,0,23,1
Female,135000,Unknown,Secondary / Secondary Special,Married,Medicine Staff,40,24,0,12,1
Unknown,180000,Working,Higher Education,Unknown,Accountants,30,4,1,18,1
Unknown,112500,Commercial Associate,Secondary / Secondary Special,Single / Not Married,Core Staff,43,7,0,18,1
Unknown,126000,Commercial Associate,Unknown,Separated,Unknown,45,9,0,31,1
Male,207000,Commercial Associate,Unknown,Married,Sales Staff,37,7,0,18,1
Unknown,225000,Working,Higher Education,Unknown,Unknown,47,7,0,1,1
Female,225000,Unknown,Secondary / Secondary Special,Unknown,Sales Staff,40,5,0,32,1
Female,157500,Commercial Associate,Unknown,Separated,Sales Staff,33,7,0,4,1
Unknown,247500,Working,Higher Education,Married,Unknown,33,7,0,12,1
Female,157500,Unknown,Unknown,Unknown,Unknown,34,7,0,18,1
Female,112500,Working,Secondary / Secondary Special,Separated,Sales Staff,41,2,0,18,1
Unknown,225000,Commercial Associate,Secondary / Secondary Special,Married,Laborers,40,7,0,18,1
